brochure_dokumen_url,id,iklan,lesen_records,lat,lng,lokasi,nama,pemaju_alamat_daftar,pemaju_alamat_perniagaan,pemaju_alamat_web,pemaju_bilanganProjek,pemaju_emel,pemaju_kod_pemaju,pemaju_latest_lesen_no_lesenpermit,pemaju_latest_lesen_tarikh_luput,pemaju_latest_lesen_tarikh_mula,pemaju_mempunyaiKesalahan,pemaju_nama,pemaju_statusPemaju,pemaju_telefon,pemaju_telefon2,pjb_jenis,pjb_pindaanTempohSerahKosong,pjb_serahKosongBaharuIkutPjbPertama,pjb_serahKosongIkutPjb,pjb_tarikhPjbPertama,pjb_tempohAsal,pjb_tempohPembinaanBaharu,pjb_tempohTambahanDiluluskan,projek_daerah,projek_kod_projek,projek_nama,projek_negeri,projek_permitMula,projek_permitNo,projek_permitTamat,status_keseluruhan,status_maklumatPembangunan,status_nota,status_rows,unitSummary_bilik,unitSummary_bilikAir,unitSummary_keluasan,unitSummary_unit
https://hims.kpkt.gov.my/files/20013/P45/P45-20241220-00014289/IKLAN_BROSUR_01.pdf,20013-1,"[{""src"": ""https://hims.kpkt.gov.my/files/20013/P45/P45-20241220-00014289/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""20013-1/12-2024/1728(R)-(S)"", ""mula"": ""05 Dec 2023"", ""tamat"": ""04 Dec 2024"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20013-1/12-2023/0276(R)-(S)"", ""mula"": ""05 Dec 2022"", ""tamat"": ""04 Dec 2023"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20013-1/12-2022/0789(P)"", ""mula"": ""05 Dec 2020"", ""tamat"": ""04 Dec 2022"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.1885,101.7086,"Kuala Lumpur, WP Kuala Lumpur","D'BRIGHTTON, RESIDENSI TIARA TITIWANGSA","282-c (level 3), Jalan Gurdwara, 10300, Daerah Timor Laut, Pulau Pinang","Lot 30, Persiaran Relau, 11900, Daerah Barat Daya, Pulau Pinang",,1,-,20013,20013/12-2027/1525(A),4/12/2027,5/12/2022,,LAKARAN CERIA SDN. BHD.,Aktif,,0124760932,Jadual H,Ya,23-Jun-25,23-Jan-24,23-Jan-21,36 Bulan,53 Bulan,17 Bulan,Kuala Lumpur,20013-1,"D'brightton, Residensi Tiara Titiwangsa",Wp Kuala Lumpur,5/12/2024,20013-1/12-2025/0908(R)-(S),4/12/2025,Siap Dengan CCC,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""49"", ""bilik"": ""3, 5"", ""tandas"": ""2, 3, 4, 5"", ""keluasan"": ""0 - 97"", ""unit"": 720, ""hargaMin"": ""636,000.00"", ""hargaMax"": ""1,791,600.00"", ""peratus"": ""100.00"", ""komponen"": ""Siap Dengan CCC"", ""ccc"": ""11/06/2025"", ""vp"": ""11/06/2025""}, {""jenis"": ""Rumah Teres"", ""tingkat"": ""3"", ""bilik"": ""5"", ""tandas"": ""5"", ""keluasan"": ""0 - 272"", ""unit"": 23, ""hargaMin"": ""1,646,000.00"", ""hargaMax"": ""1,987,200.00"", ""peratus"": ""100.00"", ""komponen"": ""Siap Dengan CCC"", ""ccc"": ""11/06/2025"", ""vp"": ""11/06/2025""}, {""jenis"": ""Rumah Teres"", ""tingkat"": ""4"", ""bilik"": ""6"", ""tandas"": ""5"", ""keluasan"": ""0 - 349"", ""unit"": 23, ""hargaMin"": ""2,165,000.00"", ""hargaMax"": ""2,610,000.00"", ""peratus"": ""100.00"", ""komponen"": ""Siap Dengan CCC"", ""ccc"": ""11/06/2025"", ""vp"": ""11/06/2025""}]",6,5,0ï¿½349 mps,766
,30044-1,[],"[{""no"": ""30044-1/06-2025/0068(A)-(S)"", ""mula"": ""28 Jun 2022"", ""tamat"": ""27 Jun 2025"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""30044-1/06-2025/0068(N)-(S)"", ""mula"": ""28 Jun 2022"", ""tamat"": ""27 Jun 2025"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.085426,101.672496,"Kuala Lumpur, WP Kuala Lumpur",D'IVO RESIDENCES @ OLD KLANG ROAD (ALSO KNOWN AS â€œRESIDENSI DEDAUN MASâ€),"No. 7-1, Jalan 109f,, Plaza Danau 2, Taman Danau Desa,, 58100, Kuala Lumpur, Wp Kuala Lumpur","No. 18, Block 2, Jalil Link, Jalan Jalil Jaya 2, Bukit Jalil, 57100, Kuala Lumpur, Wp Kuala Lumpur",,1,ben.lee@exsim.my,30044,30044/04-2027/0043(A),6/4/2027,7/4/2022,,KONSORTIUM EXSIM DEVELOPMENT SDN. BHD.,Aktif,0389939911,,Jadual H,Ya,13-Aug-26,13-Aug-25,13-Aug-22,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,30044-1,D'ivo Residences @ Old Klang Road (also Known As â€œresidensi Dedaun Masâ€),Wp Kuala Lumpur,28/6/2025,30044-1/06-2026/0442(R)-(S),27/6/2026,Siap Dengan CCC,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""30"", ""bilik"": ""3, 4"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 299, ""hargaMin"": ""782,400.00"", ""hargaMax"": ""968,880.00"", ""peratus"": ""100.00"", ""komponen"": ""Siap Dengan CCC"", ""ccc"": ""18/06/2025"", ""vp"": ""19/06/2025""}, {""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""31"", ""bilik"": ""3, 4"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 309, ""hargaMin"": ""784,200.00"", ""hargaMax"": ""1,007,640.00"", ""peratus"": ""100.00"", ""komponen"": ""Siap Dengan CCC"", ""ccc"": ""18/06/2025"", ""vp"": ""18/06/2025""}]","3, 4",2,0 mps,608
https://hims.kpkt.gov.my/files/13673/P45/P45-20250417-00015663/IKLAN_BROSUR_01.pdf,13673-2,"[{""src"": ""https://hims.kpkt.gov.my/files/13673/P45/P45-20250417-00015663/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""13673-2/02-2027/0114(A)-(S)"", ""mula"": ""02 Feb 2024"", ""tamat"": ""01 Feb 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""13673-2/02-2027/0114(N)-(S)"", ""mula"": ""02 Feb 2024"", ""tamat"": ""01 Feb 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.18467,101.70164,"Kuala Lumpur, WP Kuala Lumpur",EKOTITIWANGSA,"Ground Floor, Wisma Ekovest, No.118, Jalan Gombak, 53000, Kuala Lumpur, Wp Kuala Lumpur","Ground Floor, Wisma Ekovest, No.118, Jalan Gombak, 53000, Kuala Lumpur, Wp Kuala Lumpur",,2,evonne.klbund@gmail.com,13673,13673/01-2027/0941(A),5/1/2027,6/1/2022,,EKOVEST LAND SDN. BHD.,Aktif,0340321881,0340215948,Jadual H,Tidak,-,19-Jun-28,19-Jun-25,36 Bulan,-,-,Kuala Lumpur,13673-2,Ekotitiwangsa,Wp Kuala Lumpur,2/2/2024,13673-2/02-2027/0114(A)-(S),1/2/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""38"", ""bilik"": ""1, 2"", ""tandas"": ""1, 2"", ""keluasan"": ""0"", ""unit"": 196, ""hargaMin"": ""434,700.00"", ""hargaMax"": ""600,020.00"", ""peratus"": ""22.68"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""36"", ""bilik"": ""1, 2, 3"", ""tandas"": ""1, 2"", ""keluasan"": ""0"", ""unit"": 304, ""hargaMin"": ""434,700.00"", ""hargaMax"": ""740,600.00"", ""peratus"": ""23.36"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 2, 3","1, 2",0 mps,500
https://hims.kpkt.gov.my/files/13619/P45/P45-20250522-00016077/IKLAN_BROSUR_01.pdf,13619-5,"[{""src"": ""https://hims.kpkt.gov.my/files/13619/P45/P45-20250522-00016077/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""13619-5/12-2027/1184(N)-(S)"", ""mula"": ""26 Dec 2024"", ""tamat"": ""25 Dec 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.099655,101.667635,"Kuala Lumpur, WP Kuala Lumpur",ENLACE @ PANTAI SENTRAL PARK,"Lot 2-3-2,prima Peninsular, 2,jalan Setiawangsa 11, Taman Setiawangsa,k.l, 54200, Kuala Lumpur, Wp Kuala Lumpur","Lot 2-3-2,prima Peninsular, No.2,jalan Setiawangsa 11, Taman Setiawangsa, 54200, Kuala Lumpur, Wp Kuala Lumpur",,5,sapsp@ijm.com,13619,13619/08-2027/1268(A),19/8/2027,20/8/2022,Ada Kesalahan,AMONA DEVELOPMENT SDN. BHD.,Aktif,0322429121,,Jadual H,Ya,15-Sep-29,15-Mar-28,15-Mar-25,36 Bulan,54 Bulan,18 Bulan,Kuala Lumpur,13619-5,Enlace @ Pantai Sentral Park,Wp Kuala Lumpur,26/12/2024,13619-5/12-2027/1184(A)-(S),25/12/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""43"", ""bilik"": ""1, 2, 3, 4"", ""tandas"": ""1, 2, 3, 4"", ""keluasan"": ""0"", ""unit"": 438, ""hargaMin"": ""783,600.00"", ""hargaMax"": ""2,321,800.00"", ""peratus"": ""3.49"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 2, 3, 4","1, 2, 3, 4",0 mps,438
https://hims.kpkt.gov.my/files/20060/P45/P45-20250213-00014890/IKLAN_BROSUR_01.pdf,20060-1,"[{""src"": ""https://hims.kpkt.gov.my/files/20060/P45/P45-20250213-00014890/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""20060-1/03-2025/0176(R)-(S)"", ""mula"": ""03 Mar 2024"", ""tamat"": ""02 Mar 2025"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20060-1/03-2024/0486(R)-(S)"", ""mula"": ""03 Mar 2023"", ""tamat"": ""02 Mar 2024"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20060-1/03-2023/0175(P)"", ""mula"": ""03 Mar 2021"", ""tamat"": ""02 Mar 2023"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.14222,101.634242,"Kuala Lumpur, WP Kuala Lumpur",JENDELA RESIDENSI,"Level 10 Block G, No.2 Jalan Pju 1a/7a, Ara Damansara Pju 1a, 47301, Petaling , Selangor","Level 10 Block G, No.2 Jalan Pju 1a/7a, Ara Damansara Pju 1a, 47301, Petaling , Selangor",,1,nur.nasihan.razak@simedarbyproperty.com,20060,20060/03-2028/0270(A),2/3/2028,3/3/2023,,SIME DARBY PROPERTY (KLGCC RESORT) SDN. BHD.,Aktif,0378495299,,Jadual H,Ya,21-Oct-26,21-May-24,21-May-21,36 Bulan,65 Bulan,29 Bulan,Kuala Lumpur,20060-1,Jendela Residensi,Wp Kuala Lumpur,3/3/2025,20060-1/03-2026/0148(R)-(S),2/3/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""41"", ""bilik"": ""3, 4"", ""tandas"": ""3, 4, 5"", ""keluasan"": ""0 - 143"", ""unit"": 266, ""hargaMin"": ""1,430,800.00"", ""hargaMax"": ""3,857,640.00"", ""peratus"": ""92.96"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""41"", ""bilik"": ""3"", ""tandas"": ""2, 3"", ""keluasan"": ""0 - 123"", ""unit"": 254, ""hargaMin"": ""1,261,800.00"", ""hargaMax"": ""2,566,880.00"", ""peratus"": ""92.92"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","3, 4","3, 4, 5",0ï¿½143 mps,520
https://hims.kpkt.gov.my/files/8164/8164-5/IKLAN_BROSUR_01.pdf,8164-5,"[{""src"": ""https://hims.kpkt.gov.my/files/8164/8164-5/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""8164-5/04-2027/0322(N)-(S)"", ""mula"": ""18 Apr 2024"", ""tamat"": ""17 Apr 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.16629,101.64369,"Kuala Lumpur, WP Kuala Lumpur",KIARAMAS DEDAUN,"Upper Penthouse, Wisma Rkt,2, Jalan Raja Abdullah,off Jalan Sultan Ismail, 50300, Kuala Lumpur, Wp Kuala Lumpur","3 Wisma Asiaquest, 2, Jalan Desa Kiara, Mont Kiara, 50480, Kuala Lumpur, Wp Kuala Lumpur",www.asiaquest.com.my,6,project@asiaquest.com.my,8164,8164/06-2026/1244(A),16/6/2026,17/6/2013,,KIARAMAS DEVELOPMENT SDN. BHD.,Aktif,0362064858,,Jadual H,Ya,12-Jul-28,12-Jul-27,12-Jul-24,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,8164-5,Kiaramas Dedaun,Wp Kuala Lumpur,18/4/2024,8164-5/04-2027/0322(A)-(S),17/4/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""40"", ""bilik"": ""2, 3, 4, 5, 7"", ""tandas"": ""2, 3, 4, 5, 7"", ""keluasan"": ""0"", ""unit"": 223, ""hargaMin"": ""1,115,100.00"", ""hargaMax"": ""4,170,700.00"", ""peratus"": ""54.46"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""40"", ""bilik"": ""2, 3, 4, 5, 7"", ""tandas"": ""2, 3, 4, 5, 7"", ""keluasan"": ""0"", ""unit"": 213, ""hargaMin"": ""1,095,600.00"", ""hargaMax"": ""4,184,700.00"", ""peratus"": ""40.63"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3, 4, 5, 7","2, 3, 4, 5, 7",0 mps,436
https://hims.kpkt.gov.my/files/8164/P45/P45-20250414-00015629/IKLAN_BROSUR_01.pdf,8164-6,"[{""src"": ""https://hims.kpkt.gov.my/files/8164/P45/P45-20250414-00015629/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""8164-6/03-2028/0207(A)-(S)"", ""mula"": ""17 Mar 2025"", ""tamat"": ""16 Mar 2028"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""8164-6/03-2028/0207(N)-(S)"", ""mula"": ""17 Mar 2025"", ""tamat"": ""16 Mar 2028"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.16629,101.64369,WP Kuala Lumpur,KIARAMAS DEDAUN,"Upper Penthouse, Wisma Rkt,2, Jalan Raja Abdullah,off Jalan Sultan Ismail, 50300, Kuala Lumpur, Wp Kuala Lumpur","3 Wisma Asiaquest, 2, Jalan Desa Kiara, Mont Kiara, 50480, Kuala Lumpur, Wp Kuala Lumpur",www.asiaquest.com.my,6,project@asiaquest.com.my,8164,8164/06-2026/1244(A),16/6/2026,17/6/2013,,KIARAMAS DEVELOPMENT SDN. BHD.,Aktif,0362064858,,Jadual H,Ya,5-May-29,5-May-28,5-May-25,36 Bulan,48 Bulan,12 Bulan,-,8164-6,Kiaramas Dedaun,Wp Kuala Lumpur,17/3/2025,8164-6/03-2028/0207(A)-(S),16/3/2028,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""40"", ""bilik"": ""2, 3, 4, 5, 7"", ""tandas"": ""2, 3, 4, 5, 7"", ""keluasan"": ""0"", ""unit"": 223, ""hargaMin"": ""1,112,800.00"", ""hargaMax"": ""4,310,200.00"", ""peratus"": ""5.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""1"", ""bilik"": ""3"", ""tandas"": ""4"", ""keluasan"": ""0"", ""unit"": 2, ""hargaMin"": ""2,036,000.00"", ""hargaMax"": ""2,090,000.00"", ""peratus"": ""5.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]",3,4,0 mps,225
https://hims.kpkt.gov.my/files/30031/30031-1/IKLAN_BROSUR_01.pdf,30031-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30031/30031-1/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30031-1/02-2026/0208(N)-(S)"", ""mula"": ""28 Feb 2023"", ""tamat"": ""27 Feb 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.12583,101.71188,"Kuala Lumpur, WP Kuala Lumpur",KL 48,"Level 15-2, Bangunan Faber Imperial Court,, Jalan Sultan Ismail,, 50250, Kuala Lumpur, Wp Kuala Lumpur","A-19, Menara Allianz Sentral, 203 Jalan Tun Sambanthan, Kl Sentral, 50470, Kuala Lumpur, Wp Kuala Lumpur",,1,conniechui@ecofirst.com.my,30031,30031/03-2027/0030(A),30/3/2027,31/3/2022,,BCM HOLDINGS SDN. BHD.,Aktif,0327251888,0173099248,Jadual H,Ya,10-Apr-27,10-Apr-26,10-Apr-23,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,30031-1,Kl 48,Wp Kuala Lumpur,28/2/2023,30031-1/02-2026/0208(A)-(S),27/2/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""39"", ""bilik"": ""2, 3"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 850, ""hargaMin"": ""505,800.00"", ""hargaMax"": ""793,600.00"", ""peratus"": ""74.73"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""39"", ""bilik"": ""2, 3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 850, ""hargaMin"": ""503,800.00"", ""hargaMax"": ""794,800.00"", ""peratus"": ""75.12"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3","2, 3",0 mps,1700
https://hims.kpkt.gov.my/files/6627/6627-17/IKLAN_BROSUR_01.pdf,6627-17,"[{""src"": ""https://hims.kpkt.gov.my/files/6627/6627-17/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""6627-17/12-2026/1326(N)-(S)"", ""mula"": ""14 Dec 2023"", ""tamat"": ""13 Dec 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.102161,101.711543,"Kuala Lumpur, WP Kuala Lumpur",KOMPLEKS PERMAISURI Q,"Tkt.7,menara Milenium, Jalan Damanlela, Pusat Bdr D'sara,damansara Heights, 50490, Kuala Lumpur, Wp Kuala Lumpur","10th Floor, Tower Block, Plaza Dwitasik, Jalan Sri Permaisuri, Bandar Sri Permaisuri, 56000, Kuala Lumpur, Wp Kuala Lumpur",,17,hisham@dwitasik.com.my,6627,6627/06-2027/0438(A),9/6/2027,19/5/2022,,DWITASIK SDN. BHD.,Aktif,0391739988,,Jadual H,Ya,7-Mar-28,7-Mar-27,7-Mar-24,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,6627-17,Kompleks Permaisuri Q,Wp Kuala Lumpur,14/12/2023,6627-17/12-2026/1326(A)-(S),13/12/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""28"", ""bilik"": ""2, 3, 4"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 216, ""hargaMin"": ""531,000.00"", ""hargaMax"": ""892,000.00"", ""peratus"": ""41.48"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3, 4","2, 3",0 mps,216
https://hims.kpkt.gov.my/files/11819/P45/P45-20250910-00017150/IKLAN_BROSUR_01.pdf,11819-3,"[{""src"": ""https://hims.kpkt.gov.my/files/11819/P45/P45-20250910-00017150/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""11819-3/01-2026/0354(R)-(S)"", ""mula"": ""14 Jan 2022"", ""tamat"": ""13 Jan 2026"", ""tempoh"": ""48 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""11819-3/01-2022/01037(P)"", ""mula"": ""14 Jan 2021"", ""tamat"": ""13 Jan 2022"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""11819-3/12-2020/03396(P)"", ""mula"": ""09 Dec 2019"", ""tamat"": ""08 Dec 2020"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""11819-3/11-2019/0947(P)"", ""mula"": ""15 Nov 2017"", ""tamat"": ""14 Nov 2019"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.079179,101.68644,"Kuala Lumpur, WP Kuala Lumpur",KUCHAI EAST RESIDENCES,"No. 21-3, Jalan Sp 2/2,, Taman Serdang Perdana,, 43300, Selangor","Level 3, Gem In Mall Mutiara Ville, Persiaran Sepang, Cyber 11, 63000, Sepang, Selangor",,3,-,11819,11819/01-2027/0292(A),13/1/2027,14/1/2022,,SERI MUTIARA DEVELOPMENT SDN. BHD.,Digulung,,60383222000,Jadual H,Ya,16-Sep-21,16-Nov-20,16-Nov-17,36 Bulan,46 Bulan,10 Bulan,Kuala Lumpur,11819-3,Kuchai East Residences,Wp Kuala Lumpur,14/1/2022,11819-3/01-2026/0354(A)-(S),13/1/2026,Terbengkalai,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""48"", ""bilik"": ""1, 2, 3"", ""tandas"": ""1, 2"", ""keluasan"": ""77"", ""unit"": 561, ""hargaMin"": ""340,800.00"", ""hargaMax"": ""725,000.00"", ""peratus"": ""57.97"", ""komponen"": ""Sakit"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 2, 3","1, 2",77 mps,561
https://hims.kpkt.gov.my/files/30789/P45/P45-20250423-00015739/IKLAN_BROSUR_01.pdf,30789-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30789/P45/P45-20250423-00015739/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30789-1/08-2027/0704(A)-(S)"", ""mula"": ""07 Aug 2024"", ""tamat"": ""06 Aug 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""30789-1/08-2027/0704(N)-(S)"", ""mula"": ""07 Aug 2024"", ""tamat"": ""06 Aug 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.159864,101.714413,"Kuala Lumpur, WP Kuala Lumpur",KYLIEZ SUITES @ KL CITY CENTRE,"No. D-09-02, Level 9, Exsim Tower,, Millerz Square @ Old Klang Road,, Megan Legasi, No. 357, Jalan Kelang Lama,, 58000, Kuala Lumpur, Wp Kuala Lumpur","D-35-01, Level 35, Exsim Tower, Millerz Square@old Klang Road, Megan Legasi, No. 357, Jalan Kelang Lama, 58000, Kuala Lumpur, Wp Kuala Lumpur",,1,syazana.sahimi@exsim.my,30789,30789/06-2029/0131(A),5/6/2029,6/6/2024,,EXSIM AVENUE SDN. BHD.,Aktif,0389939911,,Jadual H,Ya,3-Sep-28,3-Sep-27,3-Sep-24,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,30789-1,Kyliez Suites @ Kl City Centre,Wp Kuala Lumpur,7/8/2024,30789-1/08-2027/0704(A)-(S),6/8/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""37"", ""bilik"": ""1, 2"", ""tandas"": ""1, 2"", ""keluasan"": ""0"", ""unit"": 126, ""hargaMin"": ""1,272,705.00"", ""hargaMax"": ""1,676,470.00"", ""peratus"": ""21.19"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 2","1, 2",0 mps,126
https://hims.kpkt.gov.my/files/30276/P45/P45-20240404-00011583/IKLAN_BROSUR_01.pdf,30276-2,"[{""src"": ""https://hims.kpkt.gov.my/files/30276/P45/P45-20240404-00011583/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30276-2/02-2027/0184(N)-(S)"", ""mula"": ""27 Feb 2024"", ""tamat"": ""26 Feb 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.166739,101.635043,"Kuala Lumpur, WP Kuala Lumpur",KYSA,"No 29-1, Jalan 2a/27a,, Section 1, Wangsa Maju,, 53300, Kuala Lumpur, Wp Kuala Lumpur","B8-g-2, Gaya Commercial Centre, Pusat Bandar Melawati, 53100, Kuala Lumpur, Wp Kuala Lumpur",,2,-,30276,30276/11-2027/0275(A),6/11/2027,7/11/2022,,INFRA PARK SDN. BHD.,Aktif,0341019878,60378906641,Jadual H,Tidak,-,-,-,36 Bulan,-,-,Kuala Lumpur,30276-2,Kysa,Wp Kuala Lumpur,27/2/2024,30276-2/02-2027/0184(A)-(S),26/2/2027,Belum Mula,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""43"", ""bilik"": ""3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 812, ""hargaMin"": ""330,000.00"", ""hargaMax"": ""330,000.00"", ""peratus"": ""0.00"", ""komponen"": ""Belum Mula"", ""ccc"": ""-"", ""vp"": ""-""}]",3,2,0 mps,812
